user_id,data,Tipo,Reflexoes,Pensamento Suicida,Elogio,Sugestoes da IA,Tamanho,Vibe,Temas,Subtemas,quantidade_comentarios,engajamento,tema
79ae27d9-6940-4d56-88e2-96463393aece,3/29/2025,Journaling,Muito,Não,Neutro,Sim,Longo,Negativa,Familiar,Desentendimentos e comunicação,4,médio,Familiar
79ae27d9-6940-4d56-88e2-96463393aece,3/31/2025,Desabafo,Nada,Não,Neutro,Não,Curto,Neutra,Amoroso,Término de relacionamento,4,médio,Amoroso
79ae27d9-6940-4d56-88e2-96463393aece,4/1/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,4,médio,Outros
79ae27d9-6940-4d56-88e2-96463393aece,4/2/2025,Desabafo,Nada,Não,Neutro,Não,Normal,,Amoroso,Relacionamento Amoroso,4,médio,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/30/2024,,,,,,,,Amoroso,,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/14/2025,,,,,,,,Amoroso,,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/30/2025,,,,,,,,Amoroso,,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/30/2025,,,,,,,,Saúde,,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,4/3/2025,,,,,,,,Outros,,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/20/2024,Journaling,Nada,Não,Neutro,Não,Curto,Neutra,Outros,Nenhum específico,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/21/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,Neutra,Amoroso,Nenhum específico,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/22/2024,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Amizade,"Progresso no projeto, Empréstimo a amigo",106,alto,Amizade
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/22/2024,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Amizade,"Progresso no projeto, Empréstimo a amigo",106,alto,Amizade
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/23/2024,Journaling,Muito,Não,Neutro,Não,Longo,Neutra,Amoroso,"Trabalho com a namorada, Dificuldades técnicas e gestão da raiva",106,alto,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/24/2024,Journaling,Muito,Não,Neutro,Não,Curto,Muito Positiva,Familiar,"Papel no relacionamento, Organização do tempo, Criatividade, Exercício físico",106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/25/2024,Journaling,Pouco,Não,Neutro,Não,Normal,Muito Positiva,Trabalho,"Progresso no projeto Dailydots, Conclusão da semana de trabalho",106,alto,Trabalho
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/29/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/30/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amizade,Energia e Planejamento Diário,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/30/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amoroso,Energia e Planejamento Diário,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,10/31/2024,Journaling,Nada,Não,Neutro,Não,Curto,,Ansiedade,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/1/2024,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Trabalho,"Energia baixa, Raiva ao dirigir, Gestão de peso e saúde",106,alto,Trabalho
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/3/2024,Desabafo,Muito,Não,Neutro,Não,Normal,Neutra,Amizade,"Discussão com a namorada, Falta de empatia, Comunicação agressiva, Reflexão emocional e espiritual",106,alto,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/4/2024,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Saúde,Saúde e Organização Pessoal,106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/6/2024,Journaling,Nada,Não,Elogio,Não,Muito curto,Positiva,Uso Aplicativo,Preparação para journaling diário,106,alto,Uso Aplicativo
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/7/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amoroso,Criação de empresa e desafios pessoais,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/7/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Familiar,Criação de empresa e desafios pessoais,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/9/2024,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Autoconhecimento,Reflexões sobre autoaperfeiçoamento e colaboração,106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/10/2024,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Autoconhecimento,Viagem e Relaxamento,106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/19/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,,Ansiedade,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/28/2024,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Amoroso,"Planejamento de casamento, Saúde mental e espiritual",106,alto,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,11/29/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amoroso,Preparativos para o casamento e comunicação,106,alto,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/2/2024,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Amizade,"Discussões sobre viagem, Falta de exercício físico",106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/2/2024,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Amoroso,"Discussões sobre viagem, Falta de exercício físico",106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/2/2024,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Saúde,"Discussões sobre viagem, Falta de exercício físico",106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/2/2024,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Amoroso,"Discussões sobre viagem, Falta de exercício físico",106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/4/2024,Journaling,Pouco,Não,Neutro,Não,Normal,,Amoroso,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/5/2024,Journaling,Nada,Não,Neutro,Não,Curto,Neutra,Uso Aplicativo,Escolha de template para journaling,106,alto,Uso Aplicativo
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/6/2024,Journaling,Pouco,Não,Neutro,Não,Normal,Negativa,Outros,Discussões e Comunicação,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/7/2024,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Amoroso,Comunicação e Desenvolvimento Pessoal,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/7/2024,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Trabalho,Comunicação e Desenvolvimento Pessoal,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/10/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Outros,Distrações com redes sociais e celular,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/11/2024,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Familiar,Tempo com a família do noivo,106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/12/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Outros,"Discussão durante viagem, Comunicação e Limites",106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/13/2024,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Amoroso,"Rotina diária, Planejamento de casamento, Mindfulness, Cansaço",106,alto,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/14/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,,Trabalho,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/14/2024,Journaling,Nada,Não,Neutro,Não,Muito curto,,Amizade,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/15/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Familiar,"Interação social, Clima familiar, Saúde e hábitos pessoais",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/15/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amoroso,"Interação social, Clima familiar, Saúde e hábitos pessoais",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/16/2024,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Rotina,Planejamento e Organização,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/17/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Uso Aplicativo,"Ansiedade com viagens, Otimização do Daily Dots, Preparativos para viagem, Sessão de terapia",106,alto,Uso Aplicativo
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/18/2024,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Amoroso,"Viagem com amigos, Casamento, Impaciência, Comunicação",106,alto,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/19/2024,Journaling,Nada,Não,Neutro,Não,Curto,,Amoroso,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/20/2024,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Uso Aplicativo,Ideias para monetização e engajamento do app Dailydots,106,alto,Uso Aplicativo
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/25/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Familiar,"Comunicação com a noiva, Reunião familiar no Natal",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/25/2024,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Familiar,"Comunicação com a noiva, Reunião familiar no Natal",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/26/2024,Reflexão Profunda,Nada,Não,Neutro,Não,Curto,,Amoroso,Relacionamento Amoroso,106,alto,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/27/2024,Journaling,Pouco,Não,Neutro,Não,Normal,,Amoroso,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/27/2024,Journaling,Pouco,Não,Neutro,Não,Normal,,Familiar,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/28/2024,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Amizade,Sentimento de angústia após interação social com sobrinhas,106,alto,Amizade
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/29/2024,Journaling,Pouco,Não,Neutro,Não,Longo,Negativa,Amoroso,"Dificuldades de comunicação, Autenticidade no relacionamento, Angústia ao se expressar",106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,12/31/2024,Journaling,Nada,Não,Neutro,Não,Curto,,Outros,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/1/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amizade,"Conexão com amigos, Melhorias no relacionamento, Cuidados com a saúde (dor de cabeça)",106,alto,Amizade
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/1/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amizade,"Conexão com amigos, Melhorias no relacionamento, Cuidados com a saúde (dor de cabeça)",106,alto,Amizade
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/1/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amizade,"Conexão com amigos, Melhorias no relacionamento, Cuidados com a saúde (dor de cabeça)",106,alto,Amizade
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/3/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amizade,"Fortalecimento do relacionamento, Reflexão sobre trauma e futuro",106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/3/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amoroso,"Fortalecimento do relacionamento, Reflexão sobre trauma e futuro",106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/3/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Familiar,"Fortalecimento do relacionamento, Reflexão sobre trauma e futuro",106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/4/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Outros,"Comunicação, Projeto Pessoal (Blog)",106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/7/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Rotina,Rotina e Hábitos,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/8/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Trabalho,Rotina Diária e Planejamento de Casamento,106,alto,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/9/2025,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Autoconhecimento,"Mudança de casa, Proatividade, Espiritualidade, Comunicação",106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/9/2025,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Familiar,"Mudança de casa, Proatividade, Espiritualidade, Comunicação",106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/10/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Amizade,"Gratidão, Produtividade, Sono",106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/13/2025,Journaling,Nada,Não,Neutro,Não,Curto,Neutra,Uso Aplicativo,Escolha de template para journaling diário,106,alto,Uso Aplicativo
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/15/2025,Journaling,Nada,Não,Neutro,Não,Curto,,Outros,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/16/2025,Journaling,Muito,Não,Neutro,Não,Normal,Negativa,Familiar,Comunicação e Frustração,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/17/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Familiar,"Discussão no trabalho, Tempo com a família e amigos",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/17/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Familiar,"Discussão no trabalho, Tempo com a família e amigos",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/18/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Amizade,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/19/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Outros,"Interesses não compartilhados, Comunicação",106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/20/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Rotina,"Rotina e disciplina, Importância da incerteza para o progresso",106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/21/2025,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Outros,Paciência e Trânsito,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/22/2025,Journaling,Nada,Não,Neutro,Não,Curto,,Outros,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/23/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Saúde,"Insights sobre o relacionamento, Atividades físicas, Qualidade do sono, Produtividade",106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/24/2025,Journaling,Muito,Não,Neutro,Não,Longo,Neutra,Amizade,"Sentimento de vazio, falta de direção, redes sociais, relações familiares, autenticidade, ação, presença em eventos esportivos",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/24/2025,Journaling,Muito,Não,Neutro,Não,Longo,Neutra,Familiar,"Sentimento de vazio, falta de direção, redes sociais, relações familiares, autenticidade, ação, presença em eventos esportivos",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/25/2025,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Outros,Preocupações com o futuro e comportamento do animal de estimação,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/27/2025,Journaling,Pouco,Não,Neutro,Não,Normal,,Familiar,Problemas na Familia,106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/28/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Amoroso,"Dificuldade de Comunicação, Falta de Afeto, Reflexão sobre a relação",106,alto,Amoroso
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/29/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Saúde,"Comunicação, Honestidade, Terapia, Produtividade, Atividades Físicas",106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/29/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Saúde,"Comunicação, Honestidade, Terapia, Produtividade, Atividades Físicas",106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,1/30/2025,Journaling,Muito,Não,Neutro,Não,Normal,Neutra,Amizade,Produtividade e Paciência no Trânsito e em Casa,106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/3/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Neutra,Outros,"Mudança de convivência, Preocupação com o futuro",106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/4/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Rotina,Rotina diária e produtividade,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/7/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Rotina,Produtividade e Cansaço,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/10/2025,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Saúde,"Rotina Diária, Exercício Físico, Sono, Animais de Estimação",106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/11/2025,Journaling,Pouco,Não,Critica,Não,Longo,Neutra,Ansiedade,Interação com IA e Erros do Sistema,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/12/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Muito Positiva,Amoroso,"Conversa com amiga, Orgulho do relacionamento, Orgulho da relação familiar, Expectativa para viagem futura",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/12/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Muito Positiva,Familiar,"Conversa com amiga, Orgulho do relacionamento, Orgulho da relação familiar, Expectativa para viagem futura",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/12/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Muito Positiva,Trabalho,"Conversa com amiga, Orgulho do relacionamento, Orgulho da relação familiar, Expectativa para viagem futura",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/12/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Muito Positiva,Familiar,"Conversa com amiga, Orgulho do relacionamento, Orgulho da relação familiar, Expectativa para viagem futura",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/12/2025,Journaling,Pouco,Não,Elogio,Não,Normal,Muito Positiva,Familiar,"Conversa com amiga, Orgulho do relacionamento, Orgulho da relação familiar, Expectativa para viagem futura",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/14/2025,Journaling,Nada,Não,Neutro,Não,Curto,Neutra,Uso Aplicativo,Escolha de template para journaling,106,alto,Uso Aplicativo
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/18/2025,Journaling,Muito,Não,Elogio,Não,Normal,Positiva,Familiar,Gratidão e Orgulho pelo Trabalho e Família,106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/20/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Familiar,Estresse e produtividade no trabalho,106,alto,Trabalho
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/20/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Trabalho,Estresse e produtividade no trabalho,106,alto,Trabalho
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/21/2025,Journaling,Nada,Não,Neutro,Não,Normal,Neutra,Trabalho,Preocupação geral e produtividade baixa,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/21/2025,Journaling,Nada,Não,Neutro,Não,Normal,Neutra,Amoroso,Preocupação geral e produtividade baixa,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/23/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Trabalho,Momentos de desconexão e presença com a família,106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/23/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Amoroso,Momentos de desconexão e presença com a família,106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/26/2025,Journaling,Muito,Não,Elogio,Não,Longo,Positiva,Amoroso,"Tempo com sobrinhas, Atividade física, Aniversário em família",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/27/2025,Journaling,Nada,Não,Neutro,Não,Normal,,Trabalho,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/28/2025,Journaling,Nada,Não,Neutro,Não,Normal,,Trabalho,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,2/28/2025,Journaling,Nada,Não,Neutro,Não,Normal,,Amoroso,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/2/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Amoroso,Discussões familiares e Reencontros,106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/3/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Amoroso,Reconexão com atividades energizantes e importantes,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/4/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Amoroso,Atividade Física e Descanso,106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/4/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Trabalho,Atividade Física e Descanso,106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/5/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Trabalho,Encontro social com amigos,106,alto,Amizade
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/6/2025,Journaling,Nada,Não,Neutro,Não,Curto,Negativa,Familiar,Sentimento de estar para baixo sem motivo específico identificado,106,alto,Depressão
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/7/2025,Journaling,Pouco,Não,Neutro,Não,Normal,,Outros,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/8/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Familiar,"Atividades físicas, Trabalho, Família, Eventos sociais, Datas comemorativas",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/9/2025,Journaling,Pouco,Não,Neutro,Não,Normal,,Familiar,Problemas na Familia,106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/10/2025,Journaling,Nada,Não,Neutro,Não,Normal,Positiva,Autoconhecimento,Felicidade diária,106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/11/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Familiar,"Conversas significativas, Apoio à irmã",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/11/2025,Journaling,Muito,Não,Neutro,Não,Longo,Positiva,Familiar,"Conversas significativas, Apoio à irmã",106,alto,Familiar
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/14/2025,Journaling,Nada,Não,Neutro,Não,Curto,Neutra,Depressão,Sentimento de estar para baixo sem motivo específico,106,alto,Depressão
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/15/2025,Journaling,Muito,Não,Neutro,Não,Normal,Positiva,Rotina,Produtividade e Persistência,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/18/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Neutra,Rotina,"Produtividade, Sono, Esportes",106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/19/2025,Journaling,Nada,Não,Elogio,Não,Curto,Muito Positiva,Outros,Dia positivo,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/20/2025,Journaling,Nada,Não,Neutro,Não,Normal,,Amizade,Relacionamento Amizade,106,alto,Amizade
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/21/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Muito Positiva,Saúde,Conversa enriquecedora com Andrea,106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/27/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Saúde,Saúde Física - Quiropraxia,106,alto,Saúde
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/28/2025,Journaling,Pouco,Não,Neutro,Não,Normal,Positiva,Rotina,Produtividade do dia,106,alto,Rotina
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,3/31/2025,Journaling,Nada,Não,Neutro,Não,Muito curto,,Outros,Outros,106,alto,Outros
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,4/1/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Autoconhecimento,Progresso pessoal e terapia,106,alto,Autoconhecimento
7ad7c40e-3b8b-4f31-9c71-2fe7b5a2921f,4/2/2025,Journaling,Pouco,Não,Neutro,Não,Longo,Positiva,Outros,Pendências pessoais atrasadas,106,alto,Outros
